Potri.005G173200	TCONS_00095623
Potri.014G175600	TCONS_00232642
Potri.001G137000	TCONS_00022674
Potri.010G015400	TCONS_00182544
Potri.019G030400	TCONS_00283755
Potri.005G128800	TCONS_00103684
Potri.016G003200	TCONS_00256859
Potri.007G135700	TCONS_00140160
Potri.005G229600	TCONS_00097963
Potri.008G090700	TCONS_00144368
Potri.012G049000	TCONS_00205089
Potri.003G174800	TCONS_00063338
Potri.016G116900	TCONS_00255746
Potri.001G357900	TCONS_00030739
Potri.002G226000	TCONS_00044033
Potri.008G003800	TCONS_00140791
Potri.018G050800	TCONS_00273268
Potri.016G120500	TCONS_00255856
Potri.018G023800	TCONS_00278342
Potri.009G109500	TCONS_00169592
Potri.006G214200	TCONS_00116446
Potri.005G131200	TCONS_00094110
Potri.005G083600	TCONS_00092707
Potri.010G111100	TCONS_00186781
Potri.001G343500	TCONS_00030147
Potri.014G150800	TCONS_00239085
Potri.014G166900	TCONS_00232357
Potri.006G131100	TCONS_00113387
Potri.002G191200	TCONS_00053395
Potri.016G099700	TCONS_00260151
Potri.018G143700	TCONS_00282587
Potri.015G112300	TCONS_00250491
Potri.002G198800	TCONS_00053625
Potri.013G050900	TCONS_00222073
Potri.009G116100	TCONS_00163560
Potri.010G216900	TCONS_00180307
Potri.003G079800	TCONS_00059440
Potri.T047400	TCONS_00299874
Potri.T180700	TCONS_00296378
Potri.009G055200	TCONS_00161411
Potri.009G104600	TCONS_00169385
Potri.016G092500	TCONS_00254829
Potri.002G007700	TCONS_00035143
Potri.002G195400	TCONS_00042744
Potri.001G195600	TCONS_00024875
Potri.010G123600	TCONS_00176330
Potri.014G096500	TCONS_00237090
Potri.010G210500	TCONS_00190584
Potri.004G158200	TCONS_00078388
Potri.008G001700	TCONS_00140653
Potri.002G045800	TCONS_00036665
Potri.010G224800	TCONS_00180760
Potri.002G178900	TCONS_00052905
Potri.011G164000	TCONS_00197459
Potri.001G454000	TCONS_00033939
Potri.012G058100	TCONS_00211032
Potri.006G095400	TCONS_00122408
Potri.005G020600	TCONS_00090348
Potri.011G143100	TCONS_00202435
Potri.015G065800	TCONS_00243590
Potri.003G003400	TCONS_00065162
Potri.007G032500	TCONS_00136297
Potri.001G129100	TCONS_00022356
Potri.002G112500	TCONS_00050337
Potri.014G099500	TCONS_00237217
Potri.005G067300	TCONS_00092010
Potri.005G001800	TCONS_00099080
Potri.018G040200	TCONS_00272947
Potri.004G062500	TCONS_00083073
Potri.007G047700	TCONS_00131394
Potri.008G072600	TCONS_00153108
Potri.001G412100	TCONS_00015248
Potri.007G015600	TCONS_00135601
Potri.011G020900	TCONS_00193124
Potri.001G465300	TCONS_00034398
Potri.012G076400	TCONS_00206337
Potri.001G225300	TCONS_00008454
Potri.010G035400	TCONS_00183504
Potri.007G129800	TCONS_00139785
Potri.007G072300	TCONS_00132601
Potri.005G236600	TCONS_00098250
Potri.012G067100	TCONS_00211545
Potri.017G010800	TCONS_00262045
Potri.014G052600	TCONS_00235262
Potri.006G254900	TCONS_00128480
Potri.013G153400	TCONS_00225333
Potri.004G088600	TCONS_00083926
Potri.011G019200	TCONS_00198353
Potri.002G143400	TCONS_00040718
Potri.008G070600	TCONS_00143602
Potri.009G141800	TCONS_00170871
Potri.019G040400	TCONS_00284126
Potri.006G102000	TCONS_00122660
Potri.001G304100	TCONS_00028826
Potri.018G080900	TCONS_00280268
Potri.006G237000	TCONS_00117528
Potri.001G346200	TCONS_00030297
Potri.005G062800	TCONS_00091856
Potri.006G113000	TCONS_00112721
Potri.010G198300	TCONS_00179477
Potri.018G127500	TCONS_00276439
Potri.001G319900	TCONS_00011941
Potri.003G205500	TCONS_00064462
Potri.008G135600	TCONS_00146148
Potri.011G098300	TCONS_00200937
Potri.018G032100	TCONS_00272572
Potri.003G167700	TCONS_00063040
Potri.006G238200	TCONS_00127850
Potri.004G033500	TCONS_00074309
Potri.012G036300	TCONS_00204562
Potri.003G134800	TCONS_00070452
Potri.009G064700	TCONS_00161830
Potri.008G051200	TCONS_00142820
Potri.007G126600	TCONS_00134292
Potri.003G158400	TCONS_00062676
Potri.018G132500	TCONS_00276666
Potri.009G146000	TCONS_00164613
Potri.017G058300	TCONS_00263626
Potri.002G165700	TCONS_00041553
Potri.009G085100	TCONS_00168744
Potri.017G123400	TCONS_00265813
Potri.006G149500	TCONS_00114167
Potri.001G348300	TCONS_00013002
Potri.012G029700	TCONS_00204353
Potri.010G028700	TCONS_00172728
Potri.014G054600	TCONS_00227795
Potri.007G081300	TCONS_00138105
Potri.011G091100	TCONS_00200698
Potri.001G086900	TCONS_00020729
Potri.016G000400	TCONS_00256697
Potri.002G190300	TCONS_00042467
Potri.006G052600	TCONS_00120902
Potri.004G148000	TCONS_00078089
Potri.001G084500	TCONS_00002860
Potri.016G137900	TCONS_00261357
Potri.005G145900	TCONS_00094610
Potri.008G219000	TCONS_00149878
Potri.001G306500	TCONS_00028917
Potri.008G204800	TCONS_00158386
Potri.001G240900	TCONS_00026610
Potri.001G263000	TCONS_00027440
Potri.017G088000	TCONS_00264618
Potri.005G210800	TCONS_00106548
Potri.002G029600	TCONS_00046850
Potri.001G297300	TCONS_00028637
Potri.001G321600	TCONS_00029301
Potri.008G223700	TCONS_00159003
Potri.008G180400	TCONS_00148108
Potri.004G212600	TCONS_00088319
Potri.017G100100	TCONS_00269814
Potri.015G113200	TCONS_00250541
Potri.016G123500	TCONS_00255930
Potri.010G209300	TCONS_00190535
Potri.015G009000	TCONS_00246851
Potri.001G328000	TCONS_00012206
Potri.001G091500	TCONS_00021094
Potri.013G047800	TCONS_00221949
Potri.008G155800	TCONS_00147124
Potri.004G210600	TCONS_00088241
Potri.005G216400	TCONS_00106808
Potri.010G188400	TCONS_00179084
Potri.004G131400	TCONS_00085463
Potri.007G027700	TCONS_00136148
XLOC_084317	TCONS_00296585
Potri.004G040000	TCONS_00074475
Potri.002G018300	TCONS_00046422
Potri.015G016300	TCONS_00247088
Potri.002G133500	TCONS_00051147
Potri.006G177000	TCONS_00125620
Potri.T077000	TCONS_00302611
Potri.012G041900	TCONS_00204835
Potri.010G046300	TCONS_00183965
Potri.015G037600	TCONS_00247926
Potri.003G102400	TCONS_00069012
Potri.009G052900	TCONS_00167404
Potri.001G051300	TCONS_00001815
Potri.003G186500	TCONS_00063809
Potri.004G079900	TCONS_00083669
Potri.007G066700	TCONS_00132281
Potri.006G099200	TCONS_00112271
Potri.002G002700	TCONS_00045899
Potri.007G028500	TCONS_00136187
Potri.019G001300	TCONS_00282958
Potri.010G192300	TCONS_00189837
Potri.014G036000	TCONS_00234719
Potri.001G074600	TCONS_00020182
Potri.008G147600	TCONS_00146774
Potri.018G064200	TCONS_00273952
Potri.018G097600	TCONS_00280980
Potri.006G255500	TCONS_00118187
Potri.009G006600	TCONS_00165737
Potri.011G044200	TCONS_00199004
Potri.004G188100	TCONS_00079379
Potri.001G072600	TCONS_00020089
Potri.012G017300	TCONS_00203994
Potri.004G010100	TCONS_00081321
Potri.012G117800	TCONS_00207922
Potri.007G107800	TCONS_00133719
Potri.003G081400	TCONS_00068161
XLOC_076980	TCONS_00279654
Potri.001G131500	TCONS_00004829
Potri.010G026200	TCONS_00172629
Potri.008G033000	TCONS_00151224
Potri.001G216400	TCONS_00008208
Potri.018G150200	TCONS_00282823
Potri.009G059100	TCONS_00161616
Potri.017G142600	TCONS_00266361
Potri.016G005300	TCONS_00256964
Potri.007G117200	TCONS_00134050
Potri.016G018700	TCONS_00252223
Potri.018G112100	TCONS_00275974
Potri.001G147900	TCONS_00005388
Potri.010G007700	TCONS_00182286
Potri.001G416300	TCONS_00015403
Potri.005G249800	TCONS_00108099
Potri.001G222300	TCONS_00008391
Potri.010G117200	TCONS_00187039
Potri.019G064100	TCONS_00289325
Potri.017G074300	TCONS_00264057
Potri.011G050800	TCONS_00193910
Potri.018G052500	TCONS_00273362
Potri.010G001700	TCONS_00171917
Potri.008G003300	TCONS_00150202
Potri.009G168200	TCONS_00165392
Potri.005G238600	TCONS_00098338
Potri.001G219400	TCONS_00008263
Potri.014G161600	TCONS_00232206
Potri.001G087500	TCONS_00020766
Potri.009G114400	TCONS_00163501
Potri.016G059800	TCONS_00253524
Potri.006G108400	TCONS_00112530
Potri.006G107600	TCONS_00112501
Potri.006G143400	TCONS_00113872
Potri.002G148000	TCONS_00040825
Potri.010G250300	TCONS_00192309
Potri.013G123500	TCONS_00224447
Potri.014G148900	TCONS_00231578
Potri.006G173900	TCONS_00125481
Potri.005G108200	TCONS_00093563
Potri.004G100000	TCONS_00084439
Potri.013G031200	TCONS_00215368
Potri.002G226900	TCONS_00044076
Potri.015G114400	TCONS_00245625
Potri.T019300	TCONS_00296643
Potri.010G222800	TCONS_00191207
Potri.016G066500	TCONS_00253907
Potri.010G113000	TCONS_00175920
Potri.002G105600	TCONS_00039204
Potri.014G122500	TCONS_00230387
Potri.006G072500	TCONS_00121613
Potri.006G036700	TCONS_00109737
Potri.006G180500	TCONS_00115239
Potri.002G035000	TCONS_00036299
Potri.004G174600	TCONS_00086934
Potri.013G004400	TCONS_00220242
Potri.010G161200	TCONS_00188724
Potri.002G197300	TCONS_00042857
Potri.002G153100	TCONS_00051939
Potri.010G254100	TCONS_00192526
Potri.015G011300	TCONS_00241414
Potri.003G026800	TCONS_00057077
Potri.003G203800	TCONS_00064401
Potri.015G108600	TCONS_00245443
Potri.002G060200	TCONS_00037284
Potri.001G294400	TCONS_00028544
Potri.016G141600	TCONS_00256577
Potri.002G108600	TCONS_00039380
Potri.003G005900	TCONS_00056222
Potri.010G178600	TCONS_00178513
Potri.010G069900	TCONS_00174403
Potri.007G017100	TCONS_00130447
Potri.006G087500	TCONS_00122173
Potri.003G018900	TCONS_00065719
Potri.010G082900	TCONS_00185526
Potri.015G107000	TCONS_00245376
Potri.011G128900	TCONS_00201950
Potri.001G172800	TCONS_00024009
Potri.017G125400	TCONS_00270540
Potri.003G117400	TCONS_00061101
Potri.006G097100	TCONS_00112233
Potri.015G148300	TCONS_00251648
Potri.001G391300	TCONS_00014606
Potri.010G123100	TCONS_00176305
Potri.011G148200	TCONS_00196969
Potri.002G103600	TCONS_00039123
Potri.005G005900	TCONS_00089791
Potri.014G096200	TCONS_00237054
Potri.014G083600	TCONS_00228914
Potri.001G005500	TCONS_00017636
Potri.005G003500	TCONS_00089613
Potri.005G059600	TCONS_00091769
Potri.008G081100	TCONS_00143929
Potri.001G170400	TCONS_00023900
Potri.001G141500	TCONS_00022830
Potri.013G085600	TCONS_00223230
Potri.012G055300	TCONS_00210917
Potri.015G024500	TCONS_00241925
Potri.005G038800	TCONS_00100314
Potri.012G084800	TCONS_00206798
Potri.007G112600	TCONS_00133868
Potri.008G166500	TCONS_00156903
Potri.003G115800	TCONS_00061058
Potri.T131200	TCONS_00296347
Potri.014G020200	TCONS_00234246
Potri.017G071400	TCONS_00268810
Potri.010G027800	TCONS_00183083
Potri.001G126400	TCONS_00022247
Potri.003G143200	TCONS_00070610
Potri.014G153700	TCONS_00231815
Potri.014G076600	TCONS_00236279
Potri.006G254000	TCONS_00118104
Potri.008G107000	TCONS_00154573
Potri.007G047000	TCONS_00131359
Potri.019G019700	TCONS_00283475
Potri.019G055500	TCONS_00288940
Potri.008G072100	TCONS_00153096
Potri.005G099400	TCONS_00093194
Potri.001G302600	TCONS_00028796
Potri.013G089600	TCONS_00223334
Potri.005G191300	TCONS_00105812
Potri.013G145700	TCONS_00225150
Potri.004G197200	TCONS_00087709
Potri.010G106100	TCONS_00186603
Potri.010G004700	TCONS_00172025
Potri.004G014000	TCONS_00081474
Potri.018G130200	TCONS_00276584
Potri.005G141800	TCONS_00104191
Potri.005G245700	TCONS_00107883
Potri.001G304600	TCONS_00028864
Potri.003G080100	TCONS_00068072
Potri.008G024300	TCONS_00141656
Potri.004G085700	TCONS_00076017
Potri.012G036800	TCONS_00204595
Potri.016G034800	TCONS_00257927
Potri.011G060800	TCONS_00194173
Potri.010G119500	TCONS_00176154
Potri.011G093000	TCONS_00195104
Potri.001G323100	TCONS_00012050
Potri.008G200900	TCONS_00149102
Potri.001G471500	TCONS_00017344
Potri.014G066800	TCONS_00235781
Potri.003G161400	TCONS_00062749
Potri.001G259000	TCONS_00009656
Potri.019G058400	TCONS_00285258
Potri.007G081800	TCONS_00138149
Potri.015G123600	TCONS_00245884
Potri.003G123700	TCONS_00069941
Potri.001G086000	TCONS_00020696
Potri.002G165000	TCONS_00041543
Potri.010G102900	TCONS_00175553
Potri.006G238900	TCONS_00127872
Potri.010G097800	TCONS_00186304
Potri.010G202400	TCONS_00190286
Potri.010G131900	TCONS_00176678
Potri.016G075600	TCONS_00254206
Potri.004G018200	TCONS_00081595
Potri.003G067700	TCONS_00058837
Potri.014G128400	TCONS_00230588
Potri.018G034800	TCONS_00278803
Potri.007G096400	TCONS_00138562
Potri.012G112300	TCONS_00213023
Potri.011G066400	TCONS_00194319
Potri.017G111500	TCONS_00265451
Potri.010G150000	TCONS_00177306
Potri.018G051500	TCONS_00279340
XLOC_083904	TCONS_00295759
Potri.001G398300	TCONS_00032033
Potri.002G249400	TCONS_00044986
Potri.017G085500	TCONS_00264482
Potri.004G072800	TCONS_00075565
Potri.012G083800	TCONS_00212089
Potri.019G086800	TCONS_00286033
Potri.013G043700	TCONS_00215791
Potri.003G121700	TCONS_00069869
Potri.004G036900	TCONS_00082266
Potri.002G011400	TCONS_00035314
Potri.010G209400	TCONS_00190536
Potri.001G057200	TCONS_00019522
Potri.T017000	TCONS_00296610
Potri.006G069600	TCONS_00111171
Potri.010G230300	TCONS_00191580
Potri.017G088900	TCONS_00264631
Potri.018G036400	TCONS_00278852
Potri.T056000	TCONS_00300299
Potri.004G133300	TCONS_00077629
Potri.004G042500	TCONS_00082516
Potri.001G432100	TCONS_00033316
Potri.019G093800	TCONS_00290293
Potri.010G099400	TCONS_00186367
Potri.013G008400	TCONS_00214500
Potri.013G086400	TCONS_00223252
Potri.008G119100	TCONS_00155130
Potri.010G076800	TCONS_00185228
Potri.005G201100	TCONS_00106143
Potri.012G018200	TCONS_00209710
Potri.001G133600	TCONS_00022519
Potri.015G028300	TCONS_00242089
Potri.014G153800	TCONS_00231829
Potri.004G040900	TCONS_00082465
Potri.015G035500	TCONS_00242314
Potri.018G093900	TCONS_00280876
Potri.003G100700	TCONS_00060394
Potri.011G131200	TCONS_00196387
Potri.002G099500	TCONS_00049706
Potri.007G014400	TCONS_00135550
Potri.005G125600	TCONS_00094002
Potri.009G158900	TCONS_00165059
Potri.011G039800	TCONS_00198832
Potri.006G272800	TCONS_00118747
Potri.001G206700	TCONS_00025329
Potri.014G178000	TCONS_00232701
Potri.012G064500	TCONS_00205871
Potri.018G097100	TCONS_00275398
Potri.015G014800	TCONS_00247062
Potri.001G334300	TCONS_00029804
Potri.010G070400	TCONS_00185047
Potri.014G036900	TCONS_00227062
Potri.010G137600	TCONS_00176813
Potri.005G000500	TCONS_00099050
Potri.006G139300	TCONS_00124371
Potri.009G138200	TCONS_00164353
Potri.011G106600	TCONS_00201219
Potri.001G149400	TCONS_00023184
Potri.005G075000	TCONS_00092367
Potri.006G166800	TCONS_00114829
Potri.014G019200	TCONS_00234219
Potri.011G072200	TCONS_00199993
Potri.010G007000	TCONS_00182271
Potri.011G082900	TCONS_00194895
Potri.013G070400	TCONS_00222704
Potri.004G085300	TCONS_00083845
Potri.012G118300	TCONS_00213237
Potri.009G042600	TCONS_00160996
Potri.019G079600	TCONS_00289830
Potri.005G230800	TCONS_00107389
Potri.006G265400	TCONS_00118527
Potri.015G033100	TCONS_00247705
Potri.011G052700	TCONS_00193975
Potri.002G238600	TCONS_00044598
Potri.006G047000	TCONS_00110239
Potri.018G109400	TCONS_00275818
Potri.001G257100	TCONS_00027227
Potri.012G122700	TCONS_00208062
Potri.T061100	TCONS_00301004
Potri.012G007400	TCONS_00209219
Potri.006G248100	TCONS_00128254
Potri.005G072800	TCONS_00101531
Potri.018G009500	TCONS_00277836
Potri.002G224200	TCONS_00054476
Potri.006G187800	TCONS_00115454
Potri.002G231000	TCONS_00044244
Potri.002G200700	TCONS_00042979
Potri.013G104300	TCONS_00223778
Potri.013G135400	TCONS_00219374
Potri.001G360600	TCONS_00030849
Potri.001G099900	TCONS_00003398
Potri.019G090200	TCONS_00286139
Potri.015G116900	TCONS_00245668
Potri.016G143100	TCONS_00261514
Potri.011G092500	TCONS_00195078
Potri.010G115500	TCONS_00176030
Potri.006G168400	TCONS_00125305
Potri.002G229200	TCONS_00044140
Potri.003G143600	TCONS_00062076
Potri.001G041800	TCONS_00001513
Potri.005G170100	TCONS_00105034
Potri.010G214300	TCONS_00180116
Potri.015G059100	TCONS_00243345
Potri.008G197600	TCONS_00158088
Potri.014G143800	TCONS_00231332
Potri.012G094300	TCONS_00212466
Potri.015G013800	TCONS_00247050
Potri.016G120900	TCONS_00255870
Potri.013G006100	TCONS_00220306
Potri.019G108500	TCONS_00290603
Potri.004G230200	TCONS_00080913
Potri.002G043200	TCONS_00036561
Potri.017G010200	TCONS_00266945
Potri.003G012100	TCONS_00056506
Potri.001G383600	TCONS_00031609
Potri.017G146800	TCONS_00271185
Potri.007G081000	TCONS_00132902
Potri.010G050900	TCONS_00184143
Potri.010G249200	TCONS_00192269
Potri.002G153800	TCONS_00041081
Potri.010G254600	TCONS_00181821
Potri.010G125400	TCONS_00176398
Potri.011G146900	TCONS_00202631
Potri.011G111900	TCONS_00195735
Potri.004G173800	TCONS_00078913
Potri.004G145200	TCONS_00085978
Potri.003G007600	TCONS_00056281
Potri.004G225600	TCONS_00088714
Potri.001G410300	TCONS_00032565
Potri.010G183300	TCONS_00189454
Potri.011G022300	TCONS_00193140
Potri.017G065900	TCONS_00268637
Potri.001G268600	TCONS_00027631
Potri.004G075500	TCONS_00075663
Potri.013G087100	TCONS_00223278
Potri.002G095300	TCONS_00038814
Potri.001G235300	TCONS_00008780
Potri.007G051100	TCONS_00131534
Potri.011G141300	TCONS_00196803
Potri.005G164000	TCONS_00104865
Potri.012G139900	TCONS_00213881
Potri.008G101500	TCONS_00144977
Potri.007G070900	TCONS_00137744
Potri.008G068100	TCONS_00143474
Potri.017G048400	TCONS_00267996
Potri.001G037300	TCONS_00001404
Potri.005G179800	TCONS_00095934
Potri.001G370000	TCONS_00031185
Potri.006G167200	TCONS_00125290
Potri.008G177900	TCONS_00147999
Potri.005G045500	TCONS_00100562
Potri.012G078200	TCONS_00206485
Potri.011G062500	TCONS_00194210
Potri.012G134300	TCONS_00213779
Potri.015G091800	TCONS_00249872
Potri.005G096700	TCONS_00102431
Potri.014G101000	TCONS_00237274
Potri.009G098700	TCONS_00163060
Potri.008G087600	TCONS_00153815
Potri.008G131200	TCONS_00155606
Potri.010G045200	TCONS_00173350
Potri.018G084500	TCONS_00274890
Potri.003G113300	TCONS_00069560
Potri.006G233400	TCONS_00127695
Potri.013G158800	TCONS_00225487
Potri.006G058400	TCONS_00110629
Potri.004G113800	TCONS_00084887
Potri.019G067500	TCONS_00289417
Potri.006G004500	TCONS_00119243
Potri.002G213100	TCONS_00054057
Potri.006G115800	TCONS_00123285
Potri.019G065500	TCONS_00285428
Potri.005G243000	TCONS_00107799
Potri.009G141600	TCONS_00164458
Potri.002G215900	TCONS_00054232
Potri.011G119700	TCONS_00195968
Potri.006G121700	TCONS_00113055
Potri.005G166400	TCONS_00104940
Potri.001G233300	TCONS_00008725
Potri.019G123100	TCONS_00290960
Potri.005G168700	TCONS_00095413
Potri.005G193600	TCONS_00096485
Potri.015G097400	TCONS_00250067
Potri.002G177100	TCONS_00052842
Potri.018G130500	TCONS_00276613
Potri.014G136000	TCONS_00230950
Potri.018G127900	TCONS_00276500
Potri.001G376400	TCONS_00014227
Potri.003G178700	TCONS_00063528
Potri.013G039600	TCONS_00221606
Potri.006G104000	TCONS_00122697
Potri.013G024200	TCONS_00220998
Potri.012G110200	TCONS_00212974
Potri.004G120800	TCONS_00085069
Potri.006G201900	TCONS_00115990
Potri.004G218400	TCONS_00080419
Potri.006G042600	TCONS_00110011
Potri.002G013100	TCONS_00035358
Potri.014G151300	TCONS_00231660
Potri.017G090400	TCONS_00269487
Potri.015G138900	TCONS_00251358
Potri.005G092800	TCONS_00102291
Potri.016G100600	TCONS_00260216
Potri.005G195600	TCONS_00096594
Potri.002G165900	TCONS_00041555
Potri.002G055800	TCONS_00048047
Potri.T015700	TCONS_00296237
Potri.001G423000	TCONS_00015688
Potri.013G082000	TCONS_00217430
Potri.002G208000	TCONS_00053888
Potri.018G034100	TCONS_00272672
Potri.002G028400	TCONS_00046815
Potri.001G182700	TCONS_00024331
Potri.009G029800	TCONS_00160571
Potri.010G225200	TCONS_00191295
Potri.010G030200	TCONS_00183201
Potri.011G003400	TCONS_00192732
Potri.004G214400	TCONS_00080300
Potri.001G084900	TCONS_00002867
Potri.003G193900	TCONS_00064058
Potri.002G249300	TCONS_00044969
Potri.002G168300	TCONS_00041739
Potri.015G134100	TCONS_00246099
Potri.008G142800	TCONS_00146455
Potri.004G209400	TCONS_00088107
Potri.002G225100	TCONS_00054541
Potri.014G144800	TCONS_00231411
Potri.002G070300	TCONS_00037711
Potri.T115600	TCONS_00293660
Potri.006G084900	TCONS_00111809
Potri.004G152700	TCONS_00078169
Potri.004G212800	TCONS_00088352
Potri.019G035300	TCONS_00288054
Potri.006G086500	TCONS_00111887
Potri.008G059100	TCONS_00143076
Potri.008G140400	TCONS_00146351
Potri.001G150200	TCONS_00023226
Potri.019G041300	TCONS_00284144
Potri.004G042200	TCONS_00074668
Potri.003G106000	TCONS_00069149
Potri.005G130900	TCONS_00103790
Potri.018G066400	TCONS_00274055
Potri.004G087500	TCONS_00083904
Potri.001G030300	TCONS_00018513
Potri.008G114800	TCONS_00154913
Potri.005G036700	TCONS_00100267
Potri.001G236400	TCONS_00008837
Potri.001G184700	TCONS_00006884
Potri.001G140500	TCONS_00022799
Potri.014G034200	TCONS_00226904
Potri.008G116400	TCONS_00145450
Potri.001G110800	TCONS_00021656
Potri.001G354600	TCONS_00030620
Potri.005G021900	TCONS_00090409
Potri.003G119400	TCONS_00061184
Potri.007G069100	TCONS_00132359
Potri.004G181900	TCONS_00079220
Potri.018G069600	TCONS_00279954
Potri.010G076100	TCONS_00174600
Potri.017G135800	TCONS_00266167
Potri.007G066900	TCONS_00137625
Potri.005G117800	TCONS_00103174
Potri.013G116800	TCONS_00224312
Potri.009G076600	TCONS_00162330
Potri.008G063500	TCONS_00152624
Potri.018G091400	TCONS_00280731
Potri.001G211200	TCONS_00025537
Potri.003G102800	TCONS_00069028
Potri.011G119600	TCONS_00201636
Potri.014G039200	TCONS_00227144
Potri.004G032300	TCONS_00074251
Potri.014G075000	TCONS_00236197
Potri.006G224100	TCONS_00116794
Potri.003G202500	TCONS_00064348
Potri.001G373300	TCONS_00031307
Potri.012G038800	TCONS_00204640
Potri.014G142700	TCONS_00238706
Potri.013G072300	TCONS_00216969
Potri.016G041000	TCONS_00258205
Potri.008G042000	TCONS_00151602
Potri.017G152900	TCONS_00266610
Potri.001G112400	TCONS_00004023
Potri.009G016700	TCONS_00160069
Potri.014G042200	TCONS_00227233
Potri.016G110000	TCONS_00255446
Potri.018G114300	TCONS_00281669
Potri.011G079100	TCONS_00194734
Potri.006G147600	TCONS_00114087
Potri.008G023700	TCONS_00141617
Potri.014G165400	TCONS_00239660
Potri.009G133100	TCONS_00164158
Potri.006G018000	TCONS_00109156
Potri.009G096200	TCONS_00163016
Potri.014G138100	TCONS_00231053
Potri.005G206800	TCONS_00097008
Potri.011G136300	TCONS_00202205
Potri.009G118600	TCONS_00163639
Potri.006G213100	TCONS_00116385
Potri.012G117400	TCONS_00213169
Potri.018G052900	TCONS_00273370
Potri.003G032800	TCONS_00066218
Potri.019G092500	TCONS_00286180
Potri.004G104400	TCONS_00084656
Potri.013G127700	TCONS_00224646
Potri.014G163800	TCONS_00232266
Potri.012G122000	TCONS_00208024
Potri.016G013300	TCONS_00252085
Potri.002G157300	TCONS_00052025
Potri.010G220600	TCONS_00180562
Potri.002G146200	TCONS_00040781
Potri.010G213000	TCONS_00180090
Potri.013G025300	TCONS_00221035
Potri.010G172400	TCONS_00178173
Potri.002G104800	TCONS_00039183
Potri.003G076700	TCONS_00059344
Potri.015G060100	TCONS_00248737
Potri.016G023000	TCONS_00252361
Potri.002G024200	TCONS_00035768
Potri.002G031400	TCONS_00036039
Potri.013G006600	TCONS_00214426
Potri.006G093700	TCONS_00122364
Potri.001G381300	TCONS_00014347
Potri.006G009200	TCONS_00108879
Potri.001G199500	TCONS_00007469
Potri.002G128700	TCONS_00050988
Potri.007G098400	TCONS_00138662
Potri.007G034400	TCONS_00130946
Potri.007G078600	TCONS_00132787
Potri.015G141400	TCONS_00251402
Potri.012G082600	TCONS_00206752
Potri.008G162300	TCONS_00147391
Potri.012G094800	TCONS_00212481
Potri.010G163400	TCONS_00177821
Potri.002G155300	TCONS_00051971
XLOC_063337	TCONS_00233060
Potri.015G020700	TCONS_00247302
Potri.011G113400	TCONS_00201430
Potri.003G005500	TCONS_00065216
Potri.001G001700	TCONS_00017491
Potri.014G146400	TCONS_00231519
Potri.005G235800	TCONS_00098181
Potri.004G230500	TCONS_00089024
Potri.004G067400	TCONS_00083230
XLOC_014081	TCONS_00050128
Potri.007G077600	TCONS_00137974
Potri.019G034200	TCONS_00287961
Potri.006G275300	TCONS_00118804
Potri.016G137200	TCONS_00256338
Potri.010G060900	TCONS_00184508
Potri.008G076300	TCONS_00143786
Potri.001G220600	TCONS_00008311
Potri.002G034700	TCONS_00047027
Potri.002G097800	TCONS_00038882
Potri.T121000	TCONS_00294594
Potri.014G169800	TCONS_00239830
Potri.019G051700	TCONS_00288738
Potri.012G073500	TCONS_00211755
Potri.010G195800	TCONS_00189956
Potri.013G098600	TCONS_00218187
Potri.005G162500	TCONS_00095223
Potri.008G083900	TCONS_00153673
Potri.010G188000	TCONS_00179056
Potri.005G064100	TCONS_00101176
Potri.003G018500	TCONS_00065690
Potri.015G093500	TCONS_00244860
Potri.001G229000	TCONS_00008537
Potri.006G161300	TCONS_00125131
Potri.015G083900	TCONS_00244444
Potri.019G057700	TCONS_00285237
Potri.008G051600	TCONS_00152105
Potri.008G020100	TCONS_00150622
Potri.011G033000	TCONS_00193450
Potri.008G035300	TCONS_00142111
Potri.011G022800	TCONS_00193189
Potri.003G039400	TCONS_00057783
Potri.012G136200	TCONS_00213823
Potri.016G134600	TCONS_00261284
Potri.010G104300	TCONS_00186545
Potri.012G071900	TCONS_00206185
Potri.012G023200	TCONS_00209875
Potri.017G151100	TCONS_00271282
Potri.007G133500	TCONS_00134504
Potri.016G104700	TCONS_00260352
Potri.005G241300	TCONS_00098415
Potri.015G134900	TCONS_00246126
Potri.001G067400	TCONS_00019941
Potri.012G144800	TCONS_00208924
Potri.003G129500	TCONS_00070186
Potri.011G062200	TCONS_00199595
Potri.005G172100	TCONS_00105114
Potri.001G300400	TCONS_00011265
Potri.009G143100	TCONS_00170921
Potri.013G107800	TCONS_00223919
Potri.016G113300	TCONS_00260604
Potri.003G163200	TCONS_00062899
Potri.T081800	TCONS_00302959
Potri.003G086900	TCONS_00068341
Potri.009G039200	TCONS_00166864
Potri.005G120800	TCONS_00103280
Potri.006G118700	TCONS_00123410
Potri.014G158300	TCONS_00239353
Potri.013G059800	TCONS_00222284
Potri.001G330100	TCONS_00029593
Potri.005G183400	TCONS_00096091
Potri.019G128800	TCONS_00291108
Potri.012G142400	TCONS_00208781
Potri.018G149500	TCONS_00277289
Potri.004G141400	TCONS_00085838
Potri.005G215100	TCONS_00097367
Potri.006G203400	TCONS_00126639
Potri.002G167200	TCONS_00041685
Potri.003G060300	TCONS_00058550
Potri.T048600	TCONS_00299895
