Potri.010G030200	TCONS_00183198
Potri.018G027500	TCONS_00272424
Potri.014G150000	TCONS_00239051
Potri.014G150000	TCONS_00239050
Potri.T137900	TCONS_00297152
Potri.010G221000	TCONS_00191118
Potri.011G129400	TCONS_00196328
Potri.014G150000	TCONS_00239057
Potri.001G004600	TCONS_00000211
Potri.013G092000	TCONS_00217964
Potri.015G010800	TCONS_00246909
Potri.001G004600	TCONS_00000218
Potri.006G053800	TCONS_00110395
Potri.014G138200	TCONS_00238508
XLOC_071456	TCONS_00261895
Potri.017G039000	TCONS_00267728
Potri.008G176500	TCONS_00157194
Potri.018G001800	TCONS_00277533
Potri.005G138000	TCONS_00104049
Potri.005G138000	TCONS_00104048
Potri.005G138000	TCONS_00104047
Potri.005G138000	TCONS_00104046
Potri.005G138000	TCONS_00104044
Potri.006G266800	TCONS_00118563
Potri.018G001800	TCONS_00277535
Potri.007G073200	TCONS_00137838
Potri.007G073200	TCONS_00137839
Potri.018G001800	TCONS_00277536
Potri.006G230300	TCONS_00117151
Potri.009G119200	TCONS_00170002
Potri.007G073200	TCONS_00137833
Potri.007G073200	TCONS_00137835
Potri.007G073200	TCONS_00137837
Potri.018G064700	TCONS_00273976
Potri.001G316800	TCONS_00029148
Potri.001G316800	TCONS_00029147
Potri.T153300	TCONS_00300684
XLOC_071438	TCONS_00261766
XLOC_071436	TCONS_00261764
Potri.001G466500	TCONS_00016995
Potri.003G118300	TCONS_00061133
Potri.001G466500	TCONS_00016996
Potri.006G043200	TCONS_00110024
Potri.001G466500	TCONS_00016990
Potri.006G043200	TCONS_00110027
Potri.001G305900	TCONS_00028895
Potri.006G193800	TCONS_00115610
Potri.006G193800	TCONS_00115611
Potri.006G193800	TCONS_00115613
Potri.006G194200	TCONS_00115617
Potri.002G180700	TCONS_00052943
Potri.002G181000	TCONS_00052946
Potri.006G219800	TCONS_00116683
Potri.016G136900	TCONS_00256323
Potri.010G201100	TCONS_00190240
Potri.010G134500	TCONS_00187667
Potri.001G106000	TCONS_00003746
Potri.014G093700	TCONS_00229287
Potri.012G001700	TCONS_00203582
Potri.017G070200	TCONS_00263930
Potri.006G219900	TCONS_00116685
Potri.005G191000	TCONS_00105794
Potri.005G191000	TCONS_00105795
Potri.005G191000	TCONS_00105796
Potri.013G081400	TCONS_00223090
Potri.019G051300	TCONS_00284914
Potri.019G051300	TCONS_00284915
Potri.019G051300	TCONS_00284910
Potri.019G051300	TCONS_00284911
Potri.019G051300	TCONS_00284913
Potri.010G200500	TCONS_00179576
Potri.004G062400	TCONS_00075233
Potri.010G200500	TCONS_00179572
Potri.017G090100	TCONS_00264643
Potri.017G122400	TCONS_00270405
Potri.017G122500	TCONS_00270407
Potri.010G062600	TCONS_00174066
Potri.001G150200	TCONS_00023222
Potri.014G146900	TCONS_00238825
Potri.001G150200	TCONS_00023226
Potri.003G098200	TCONS_00060266
Potri.003G098200	TCONS_00060267
Potri.009G043600	TCONS_00167018
Potri.008G140700	TCONS_00146382
Potri.014G082900	TCONS_00228886
Potri.011G082800	TCONS_00194892
Potri.011G082900	TCONS_00194895
Potri.011G082800	TCONS_00194894
Potri.014G082900	TCONS_00228882
Potri.016G091200	TCONS_00254787
Potri.005G085100	TCONS_00102074
Potri.005G085200	TCONS_00102077
Potri.012G079700	TCONS_00206561
Potri.005G085100	TCONS_00102072
Potri.005G085100	TCONS_00102073
Potri.014G034700	TCONS_00226956
Potri.008G140700	TCONS_00146381
Potri.014G034700	TCONS_00226953
XLOC_067695	TCONS_00248579
Potri.009G041900	TCONS_00166945
Potri.009G046500	TCONS_00167098
Potri.002G224100	TCONS_00054474
Potri.002G224200	TCONS_00054476
Potri.009G046500	TCONS_00167094
Potri.002G223700	TCONS_00054471
Potri.002G223700	TCONS_00054472
Potri.004G105200	TCONS_00084703
Potri.005G003000	TCONS_00089554
Potri.001G253000	TCONS_00009468
Potri.004G105300	TCONS_00084705
Potri.012G056100	TCONS_00205390
Potri.001G252600	TCONS_00009464
Potri.004G105500	TCONS_00084709
Potri.016G077100	TCONS_00254259
Potri.001G252500	TCONS_00009460
Potri.001G252600	TCONS_00009462
Potri.016G105400	TCONS_00260385
Potri.001G469500	TCONS_00017110
Potri.001G469500	TCONS_00017116
Potri.017G087500	TCONS_00264602
XLOC_043113	TCONS_00158984
Potri.009G047800	TCONS_00167181
Potri.014G098700	TCONS_00237184
Potri.011G063300	TCONS_00194235
Potri.004G231700	TCONS_00089086
Potri.004G231700	TCONS_00089085
Potri.011G063300	TCONS_00194236
XLOC_025177	TCONS_00089080
Potri.008G100500	TCONS_00154267
Potri.008G100500	TCONS_00154265
Potri.008G100500	TCONS_00154263
Potri.012G120000	TCONS_00207966
Potri.016G042500	TCONS_00252953
Potri.016G042500	TCONS_00252952
Potri.001G135100	TCONS_00022572
Potri.001G135100	TCONS_00022573
Potri.001G135300	TCONS_00022577
Potri.001G343200	TCONS_00012697
Potri.014G015200	TCONS_00234037
Potri.001G049400	TCONS_00019187
Potri.001G049400	TCONS_00019188
Potri.007G123100	TCONS_00139424
Potri.018G000900	TCONS_00271468
Potri.014G134900	TCONS_00230901
Potri.009G027500	TCONS_00160475
Potri.009G027500	TCONS_00160472
Potri.009G027500	TCONS_00160473
Potri.005G162800	TCONS_00104823
Potri.005G162800	TCONS_00104822
Potri.005G162900	TCONS_00104825
Potri.005G162900	TCONS_00104827
Potri.014G053700	TCONS_00227770
Potri.014G053700	TCONS_00227779
Potri.015G070500	TCONS_00249099
Potri.001G187000	TCONS_00007050
Potri.008G128800	TCONS_00155427
Potri.002G145200	TCONS_00051637
XLOC_025470	TCONS_00090187
Potri.017G097200	TCONS_00269717
Potri.001G094400	TCONS_00021177
Potri.006G143400	TCONS_00113877
Potri.017G051500	TCONS_00268101
Potri.005G235200	TCONS_00107554
Potri.005G235200	TCONS_00107555
Potri.005G235200	TCONS_00107550
Potri.015G085300	TCONS_00249677
Potri.014G175600	TCONS_00232644
Potri.005G235200	TCONS_00107558
Potri.001G010500	TCONS_00017806
Potri.013G099800	TCONS_00218238
Potri.009G151400	TCONS_00164816
Potri.006G143400	TCONS_00113874
Potri.018G064700	TCONS_00273984
Potri.005G023000	TCONS_00090458
Potri.005G023000	TCONS_00090459
Potri.010G194200	TCONS_00189898
Potri.012G138500	TCONS_00213843
Potri.014G175600	TCONS_00232642
Potri.011G161900	TCONS_00203151
Potri.001G394000	TCONS_00031874
Potri.001G394200	TCONS_00031876
Potri.014G055400	TCONS_00235341
Potri.019G093000	TCONS_00286185
Potri.001G394200	TCONS_00031878
Potri.013G120300	TCONS_00218896
Potri.009G060500	TCONS_00161705
Potri.009G060500	TCONS_00161704
Potri.015G144800	TCONS_00251514
Potri.003G147700	TCONS_00062240
Potri.003G147700	TCONS_00062241
Potri.014G083400	TCONS_00236534
Potri.001G320900	TCONS_00029292
Potri.009G088900	TCONS_00162765
Potri.010G208700	TCONS_00179928
Potri.001G166500	TCONS_00023764
Potri.009G003000	TCONS_00165631
Potri.001G166500	TCONS_00023761
Potri.001G136000	TCONS_00004963
Potri.010G122500	TCONS_00187282
Potri.001G135700	TCONS_00004960
Potri.003G100600	TCONS_00068899
Potri.003G100600	TCONS_00068898
Potri.010G122500	TCONS_00187286
Potri.003G100200	TCONS_00068895
Potri.003G100200	TCONS_00068894
Potri.001G136300	TCONS_00004969
Potri.003G100200	TCONS_00068891
Potri.008G148400	TCONS_00156213
Potri.003G100200	TCONS_00068893
Potri.003G100200	TCONS_00068892
Potri.015G140400	TCONS_00251394
Potri.015G009400	TCONS_00246863
Potri.T115600	TCONS_00293660
Potri.010G101200	TCONS_00186483
Potri.009G018900	TCONS_00166207
Potri.001G206800	TCONS_00025337
Potri.001G206800	TCONS_00025336
Potri.001G206700	TCONS_00025334
Potri.001G206700	TCONS_00025333
Potri.001G206700	TCONS_00025330
Potri.018G014600	TCONS_00277992
Potri.001G206800	TCONS_00025339
Potri.019G067400	TCONS_00289409
XLOC_086186	TCONS_00299521
Potri.004G167200	TCONS_00078692
Potri.001G190800	TCONS_00024684
Potri.010G110000	TCONS_00186732
Potri.010G110000	TCONS_00186731
Potri.001G190800	TCONS_00024687
Potri.008G149600	TCONS_00156247
Potri.008G149300	TCONS_00156245
Potri.009G088900	TCONS_00162761
Potri.018G019800	TCONS_00278145
Potri.012G061000	TCONS_00205611
Potri.012G061000	TCONS_00205613
Potri.012G061100	TCONS_00205615
Potri.001G102200	TCONS_00003541
Potri.001G102200	TCONS_00003542
Potri.019G133500	TCONS_00291321
Potri.004G188400	TCONS_00079396
Potri.004G188400	TCONS_00079391
Potri.001G198700	TCONS_00007431
Potri.001G198700	TCONS_00007432
Potri.001G198700	TCONS_00007433
Potri.010G225100	TCONS_00180775
Potri.014G157100	TCONS_00239318
Potri.018G093500	TCONS_00280850
Potri.014G157100	TCONS_00239317
Potri.014G172600	TCONS_00232521
Potri.014G172600	TCONS_00232522
Potri.014G135700	TCONS_00230945
Potri.011G043300	TCONS_00198934
Potri.011G043200	TCONS_00198935
Potri.001G054600	TCONS_00019402
Potri.001G054400	TCONS_00019400
Potri.006G044100	TCONS_00120534
Potri.001G342200	TCONS_00030083
Potri.001G342200	TCONS_00030086
Potri.011G043300	TCONS_00198938
Potri.001G342200	TCONS_00030084
Potri.T122100	TCONS_00294660
Potri.011G154800	TCONS_00197230
Potri.002G082800	TCONS_00038250
Potri.018G093500	TCONS_00280856
Potri.004G017700	TCONS_00073946
Potri.006G224800	TCONS_00127369
Potri.006G224800	TCONS_00127368
XLOC_083483	TCONS_00295133
XLOC_053747	TCONS_00199332
Potri.006G224800	TCONS_00127362
Potri.004G041800	TCONS_00074620
Potri.008G226200	TCONS_00159117
Potri.010G225300	TCONS_00180784
Potri.002G150700	TCONS_00040943
Potri.002G150700	TCONS_00040944
Potri.008G226200	TCONS_00159111
Potri.001G199200	TCONS_00007466
Potri.019G052400	TCONS_00288756
Potri.019G052400	TCONS_00288757
Potri.001G257600	TCONS_00027244
Potri.019G052400	TCONS_00288751
Potri.001G257600	TCONS_00027249
Potri.001G257600	TCONS_00027248
Potri.019G052400	TCONS_00288758
Potri.011G137400	TCONS_00196654
Potri.005G061600	TCONS_00101046
Potri.009G145800	TCONS_00164603
Potri.005G100800	TCONS_00102539
Potri.005G100700	TCONS_00102538
Potri.013G146900	TCONS_00219596
Potri.005G100600	TCONS_00102537
Potri.002G041400	TCONS_00047317
Potri.018G017000	TCONS_00271878
Potri.005G235800	TCONS_00098181
Potri.005G235800	TCONS_00098182
Potri.005G235800	TCONS_00098183
Potri.005G235900	TCONS_00098184
Potri.005G235900	TCONS_00098188
Potri.005G235900	TCONS_00098189
Potri.013G057600	TCONS_00216356
Potri.013G057200	TCONS_00216351
Potri.002G041300	TCONS_00047313
Potri.012G144300	TCONS_00208909
Potri.011G119300	TCONS_00201626
Potri.008G219800	TCONS_00149892
Potri.015G120800	TCONS_00245774
Potri.015G120700	TCONS_00245772
Potri.015G120700	TCONS_00245770
Potri.010G052800	TCONS_00184255
Potri.010G052700	TCONS_00184252
Potri.001G053700	TCONS_00001872
Potri.001G053700	TCONS_00001873
Potri.001G053700	TCONS_00001876
Potri.008G187100	TCONS_00148410
Potri.008G187100	TCONS_00148411
Potri.004G030100	TCONS_00081988
Potri.004G030100	TCONS_00081989
Potri.011G067600	TCONS_00199818
Potri.018G044300	TCONS_00279079
Potri.016G136100	TCONS_00261305
XLOC_058703	TCONS_00216686
Potri.001G436300	TCONS_00033468
Potri.019G036700	TCONS_00288110
Potri.010G187500	TCONS_00189561
Potri.010G187500	TCONS_00189567
Potri.010G187600	TCONS_00189569
Potri.010G187600	TCONS_00189568
Potri.005G134900	TCONS_00103934
Potri.001G365800	TCONS_00031022
Potri.001G366100	TCONS_00031026
Potri.001G366100	TCONS_00031027
Potri.002G031300	TCONS_00036036
Potri.002G031400	TCONS_00036037
Potri.002G031400	TCONS_00036039
Potri.001G366100	TCONS_00031029
Potri.014G024700	TCONS_00234380
Potri.002G159400	TCONS_00041300
Potri.014G024700	TCONS_00234381
Potri.002G159700	TCONS_00041304
Potri.003G198500	TCONS_00064209
Potri.006G134200	TCONS_00124180
Potri.002G006200	TCONS_00035108
Potri.006G134200	TCONS_00124189
Potri.004G222900	TCONS_00080587
Potri.015G142600	TCONS_00251425
Potri.006G214000	TCONS_00126970
Potri.T047300	TCONS_00299742
Potri.008G216800	TCONS_00158795
Potri.002G189800	TCONS_00053349
Potri.008G216800	TCONS_00158790
Potri.004G212800	TCONS_00088352
Potri.002G189800	TCONS_00053348
Potri.001G034200	TCONS_00001292
Potri.017G032000	TCONS_00267519
Potri.001G033600	TCONS_00001290
Potri.013G075300	TCONS_00217080
Potri.013G075300	TCONS_00217087
Potri.005G199100	TCONS_00106094
Potri.013G003700	TCONS_00214268
Potri.017G049300	TCONS_00268035
Potri.019G033200	TCONS_00287918
Potri.013G075400	TCONS_00217089
Potri.013G003400	TCONS_00214262
Potri.013G003400	TCONS_00214261
Potri.013G003400	TCONS_00214260
Potri.017G129200	TCONS_00266033
Potri.007G024900	TCONS_00135987
Potri.010G170000	TCONS_00178037
Potri.017G129100	TCONS_00266030
XLOC_047809	TCONS_00177027
Potri.017G129400	TCONS_00266036
Potri.007G024400	TCONS_00135980
Potri.017G129200	TCONS_00266034
Potri.010G142800	TCONS_00177028
Potri.010G170100	TCONS_00178039
Potri.010G170000	TCONS_00178038
Potri.007G024900	TCONS_00135988
Potri.007G024900	TCONS_00135989
Potri.012G131400	TCONS_00213699
Potri.015G011400	TCONS_00246958
Potri.T108800	TCONS_00293231
Potri.009G041700	TCONS_00160962
Potri.T108000	TCONS_00293233
Potri.010G001300	TCONS_00181911
Potri.010G001400	TCONS_00181917
Potri.010G001300	TCONS_00181915
Potri.003G222200	TCONS_00073235
Potri.005G205700	TCONS_00106323
Potri.013G002100	TCONS_00214199
Potri.002G084100	TCONS_00049154
Potri.013G002100	TCONS_00214192
Potri.002G084100	TCONS_00049159
Potri.013G002100	TCONS_00214194
Potri.002G072100	TCONS_00048682
Potri.002G072100	TCONS_00048683
Potri.002G072100	TCONS_00048681
Potri.002G072100	TCONS_00048686
Potri.011G067600	TCONS_00199812
Potri.002G072100	TCONS_00048684
Potri.017G069600	TCONS_00268749
Potri.002G045400	TCONS_00047464
Potri.012G100000	TCONS_00212698
Potri.002G045400	TCONS_00047462
Potri.002G045400	TCONS_00047461
Potri.015G132400	TCONS_00251172
Potri.015G132400	TCONS_00251173
Potri.004G176600	TCONS_00087002
Potri.018G014900	TCONS_00278003
Potri.001G360800	TCONS_00030863
Potri.016G090700	TCONS_00259782
Potri.002G093400	TCONS_00049488
XLOC_034890	TCONS_00125279
Potri.002G093200	TCONS_00049484
Potri.002G092900	TCONS_00049482
Potri.001G123500	TCONS_00004515
Potri.003G183800	TCONS_00071978
Potri.003G183800	TCONS_00071979
Potri.009G121800	TCONS_00170242
Potri.002G055100	TCONS_00037073
Potri.003G183800	TCONS_00071972
Potri.009G105000	TCONS_00169391
Potri.018G085500	TCONS_00274960
Potri.001G028100	TCONS_00000988
Potri.002G128500	TCONS_00040168
Potri.018G121300	TCONS_00281818
Potri.018G121300	TCONS_00281819
Potri.001G321600	TCONS_00029303
Potri.001G321600	TCONS_00029301
Potri.002G050200	TCONS_00047796
Potri.010G124800	TCONS_00176371
Potri.007G137500	TCONS_00134634
Potri.007G137500	TCONS_00134633
Potri.007G137500	TCONS_00134632
Potri.007G137500	TCONS_00134631
Potri.007G137500	TCONS_00134630
Potri.006G054700	TCONS_00120984
Potri.006G054700	TCONS_00120985
Potri.006G054700	TCONS_00120986
Potri.004G167200	TCONS_00078703
Potri.006G054600	TCONS_00120981
Potri.006G054800	TCONS_00120988
Potri.004G039900	TCONS_00082376
Potri.009G139400	TCONS_00170790
Potri.005G080000	TCONS_00092506
Potri.004G039900	TCONS_00082377
Potri.012G027800	TCONS_00210028
Potri.009G139400	TCONS_00170799
Potri.005G222500	TCONS_00107050
Potri.005G248300	TCONS_00098609
Potri.005G218700	TCONS_00097530
Potri.010G043500	TCONS_00173263
Potri.005G083800	TCONS_00092726
Potri.010G043500	TCONS_00173264
Potri.005G219000	TCONS_00097536
Potri.010G043500	TCONS_00173268
Potri.005G083800	TCONS_00092728
Potri.010G116200	TCONS_00176086
Potri.010G116200	TCONS_00176084
Potri.010G126000	TCONS_00176405
Potri.015G007300	TCONS_00241268
Potri.004G157200	TCONS_00086356
Potri.004G157200	TCONS_00086357
Potri.016G018100	TCONS_00257430
Potri.004G157200	TCONS_00086353
Potri.006G104600	TCONS_00122728
Potri.004G157200	TCONS_00086351
Potri.005G022000	TCONS_00090412
Potri.006G104600	TCONS_00122722
Potri.006G104600	TCONS_00122723
Potri.006G104500	TCONS_00122720
Potri.006G104600	TCONS_00122721
Potri.013G103400	TCONS_00223756
Potri.002G065200	TCONS_00048358
Potri.002G065300	TCONS_00048359
Potri.001G348000	TCONS_00012998
Potri.002G253800	TCONS_00045104
Potri.002G253800	TCONS_00045105
Potri.004G203500	TCONS_00087917
Potri.004G203500	TCONS_00087918
Potri.006G255400	TCONS_00118156
Potri.006G255400	TCONS_00118150
Potri.015G007300	TCONS_00241262
Potri.006G255400	TCONS_00118159
Potri.002G050800	TCONS_00036852
Potri.009G165600	TCONS_00171680
Potri.002G050600	TCONS_00036850
Potri.001G109200	TCONS_00021604
Potri.002G236000	TCONS_00044473
Potri.002G050800	TCONS_00036855
Potri.001G075700	TCONS_00002587
Potri.017G109000	TCONS_00269982
Potri.006G146800	TCONS_00124609
Potri.005G128800	TCONS_00103685
Potri.001G182300	TCONS_00006806
XLOC_046378	TCONS_00172137
Potri.001G182300	TCONS_00006808
Potri.009G162200	TCONS_00171538
Potri.T144400	TCONS_00298992
Potri.006G190500	TCONS_00126114
Potri.012G126000	TCONS_00208340
Potri.012G121400	TCONS_00213345
Potri.013G035200	TCONS_00221439
Potri.014G079900	TCONS_00228716
XLOC_018275	TCONS_00065363
XLOC_018275	TCONS_00065364
XLOC_018275	TCONS_00065365
Potri.018G026200	TCONS_00278447
Potri.010G157800	TCONS_00177561
XLOC_018278	TCONS_00065368
XLOC_018279	TCONS_00065369
Potri.002G120500	TCONS_00050700
Potri.002G120500	TCONS_00050701
Potri.014G079900	TCONS_00228719
Potri.007G069100	TCONS_00132359
Potri.008G134600	TCONS_00155746
XLOC_072790	TCONS_00265717
Potri.017G120200	TCONS_00265715
Potri.005G141300	TCONS_00094480
Potri.006G166500	TCONS_00114812
Potri.003G010400	TCONS_00056441
Potri.017G073200	TCONS_00264040
Potri.017G065900	TCONS_00268637
Potri.005G138200	TCONS_00094378
Potri.002G170600	TCONS_00052632
Potri.004G061200	TCONS_00083031
Potri.015G079300	TCONS_00244268
Potri.005G138200	TCONS_00094377
Potri.007G115000	TCONS_00133919
Potri.017G075600	TCONS_00269028
Potri.016G062500	TCONS_00258879
Potri.010G128900	TCONS_00187438
Potri.003G029000	TCONS_00057286
Potri.002G104200	TCONS_00049975
Potri.003G029000	TCONS_00057285
Potri.002G104200	TCONS_00049973
Potri.013G143900	TCONS_00225095
Potri.013G143900	TCONS_00225096
Potri.013G144000	TCONS_00225097
Potri.013G144000	TCONS_00225099
Potri.002G104600	TCONS_00049979
Potri.004G015500	TCONS_00081512
Potri.001G336200	TCONS_00012452
Potri.004G015700	TCONS_00081518
Potri.001G387000	TCONS_00031686
Potri.006G276400	TCONS_00118843
Potri.001G373700	TCONS_00014111
Potri.001G373700	TCONS_00014110
Potri.006G143800	TCONS_00113894
Potri.001G354700	TCONS_00013320
Potri.006G143900	TCONS_00113898
Potri.013G156700	TCONS_00219926
Potri.005G168600	TCONS_00095399
Potri.006G232200	TCONS_00127646
Potri.006G234500	TCONS_00117396
Potri.006G232200	TCONS_00127645
Potri.006G232100	TCONS_00127642
Potri.007G008300	TCONS_00129978
XLOC_044526	TCONS_00164709
Potri.013G008700	TCONS_00220383
Potri.016G046600	TCONS_00258367
Potri.003G056300	TCONS_00058397
Potri.007G008300	TCONS_00129976
Potri.003G056300	TCONS_00058393
Potri.009G148100	TCONS_00164705
Potri.008G134900	TCONS_00155783
Potri.002G004100	TCONS_00035004
Potri.003G063500	TCONS_00067217
Potri.009G031400	TCONS_00166636
Potri.006G252300	TCONS_00128373
Potri.T103100	TCONS_00292725
Potri.006G252300	TCONS_00128375
Potri.005G158300	TCONS_00095029
Potri.005G158000	TCONS_00095020
Potri.005G158000	TCONS_00095021
Potri.005G158100	TCONS_00095027
Potri.001G020800	TCONS_00018200
Potri.012G043000	TCONS_00210515
Potri.015G099500	TCONS_00245059
Potri.007G013000	TCONS_00135513
Potri.007G012900	TCONS_00135512
Potri.007G013000	TCONS_00135515
Potri.007G013100	TCONS_00135514
Potri.006G088000	TCONS_00111947
Potri.005G028800	TCONS_00090619
Potri.001G471000	TCONS_00017252
Potri.003G135400	TCONS_00061681
Potri.003G135300	TCONS_00061680
Potri.003G136000	TCONS_00061686
Potri.013G073200	TCONS_00222832
Potri.003G136000	TCONS_00061689
Potri.013G073300	TCONS_00222837
Potri.013G073300	TCONS_00222836
Potri.001G412000	TCONS_00015240
Potri.001G412000	TCONS_00015242
Potri.001G412100	TCONS_00015243
Potri.001G124000	TCONS_00022166
Potri.001G124000	TCONS_00022165
Potri.001G412100	TCONS_00015247
Potri.001G412100	TCONS_00015248
Potri.002G252800	TCONS_00055627
Potri.006G070700	TCONS_00121568
Potri.017G012100	TCONS_00266992
Potri.006G077600	TCONS_00111493
Potri.006G214200	TCONS_00116446
Potri.010G187700	TCONS_00179039
Potri.006G077600	TCONS_00111496
Potri.006G214200	TCONS_00116441
Potri.006G077600	TCONS_00111494
Potri.008G075400	TCONS_00153219
Potri.001G111400	TCONS_00003978
Potri.008G000100	TCONS_00150097
Potri.001G111400	TCONS_00003976
Potri.019G133200	TCONS_00287189
Potri.001G111400	TCONS_00003970
Potri.014G178500	TCONS_00232725
Potri.008G075200	TCONS_00153215
Potri.016G093500	TCONS_00254861
Potri.016G093500	TCONS_00254862
Potri.013G126800	TCONS_00219079
Potri.013G126800	TCONS_00219078
Potri.014G129800	TCONS_00238204
Potri.011G168800	TCONS_00197794
Potri.006G271500	TCONS_00129028
Potri.001G179000	TCONS_00006738
Potri.012G022000	TCONS_00204100
Potri.009G067500	TCONS_00167941
Potri.012G022000	TCONS_00204106
Potri.012G022000	TCONS_00204105
Potri.006G000700	TCONS_00108678
Potri.001G318100	TCONS_00011891
Potri.013G056600	TCONS_00216328
Potri.001G318200	TCONS_00011893
Potri.006G000700	TCONS_00108675
Potri.006G000700	TCONS_00108676
Potri.010G171300	TCONS_00189102
Potri.014G119100	TCONS_00230237
Potri.003G166100	TCONS_00063010
Potri.T045700	TCONS_00299265
Potri.001G269600	TCONS_00009942
Potri.001G269600	TCONS_00009940
Potri.001G269900	TCONS_00009947
Potri.011G000900	TCONS_00192674
Potri.018G039100	TCONS_00272903
Potri.003G086400	TCONS_00068309
Potri.018G039100	TCONS_00272907
Potri.009G059500	TCONS_00161628
Potri.001G391400	TCONS_00031788
Potri.006G071200	TCONS_00111238
Potri.001G213600	TCONS_00008098
Potri.006G070900	TCONS_00111236
Potri.003G044400	TCONS_00057917
Potri.006G070900	TCONS_00111234
Potri.001G213500	TCONS_00008094
Potri.001G213500	TCONS_00008093
Potri.004G114800	TCONS_00077029
Potri.006G070800	TCONS_00111230
Potri.003G044400	TCONS_00057911
Potri.016G012900	TCONS_00252080
Potri.006G000200	TCONS_00119009
Potri.009G051400	TCONS_00167349
Potri.002G163800	TCONS_00052393
Potri.006G281400	TCONS_00119004
Potri.014G121900	TCONS_00237986
Potri.006G281400	TCONS_00119000
Potri.006G281400	TCONS_00119003
XLOC_030976	TCONS_00110723
Potri.006G060900	TCONS_00110722
Potri.006G060900	TCONS_00110720
Potri.006G015500	TCONS_00109079
Potri.008G049700	TCONS_00142760
Potri.010G221100	TCONS_00180574
Potri.010G221100	TCONS_00180573
Potri.010G221100	TCONS_00180571
Potri.010G221100	TCONS_00180570
Potri.012G109400	TCONS_00207740
Potri.012G109600	TCONS_00207741
Potri.009G093500	TCONS_00169009
Potri.012G109600	TCONS_00207747
Potri.001G298600	TCONS_00011236
Potri.008G158600	TCONS_00147233
Potri.001G298500	TCONS_00011232
Potri.014G121900	TCONS_00237980
Potri.014G122600	TCONS_00238001
Potri.016G139000	TCONS_00256421
Potri.011G056100	TCONS_00199384
Potri.014G122600	TCONS_00238000
Potri.008G171100	TCONS_00157018
Potri.008G171100	TCONS_00157019
Potri.001G072300	TCONS_00002452
Potri.008G171100	TCONS_00157012
Potri.014G181400	TCONS_00232827
Potri.008G171100	TCONS_00157017
Potri.017G071900	TCONS_00268888
Potri.014G181400	TCONS_00232826
Potri.014G121900	TCONS_00237983
Potri.011G153600	TCONS_00197158
Potri.T162000	TCONS_00302069
Potri.008G057400	TCONS_00143027
Potri.004G037100	TCONS_00074422
Potri.T161500	TCONS_00302061
Potri.015G099500	TCONS_00245057
Potri.008G057400	TCONS_00143029
Potri.003G139700	TCONS_00070551
Potri.003G139700	TCONS_00070550
Potri.010G051900	TCONS_00184206
Potri.003G140400	TCONS_00070558
Potri.005G064800	TCONS_00101208
Potri.012G101600	TCONS_00207414
Potri.005G064800	TCONS_00101203
Potri.001G306500	TCONS_00028917
Potri.009G067800	TCONS_00161931
Potri.011G051400	TCONS_00193921
XLOC_081551	TCONS_00292191
Potri.014G000800	TCONS_00225675
XLOC_042449	TCONS_00156659
Potri.004G226700	TCONS_00080750
Potri.019G120300	TCONS_00286936
Potri.003G126900	TCONS_00070089
Potri.003G031100	TCONS_00057421
Potri.008G160400	TCONS_00156656
Potri.018G082500	TCONS_00280344
Potri.016G046700	TCONS_00253060
Potri.019G053400	TCONS_00288802
Potri.016G046900	TCONS_00253063
Potri.005G153800	TCONS_00104586
Potri.016G030800	TCONS_00257779
Potri.005G153800	TCONS_00104584
Potri.002G184900	TCONS_00053117
Potri.002G184900	TCONS_00053118
Potri.019G053400	TCONS_00288801
Potri.005G153800	TCONS_00104588
Potri.005G176600	TCONS_00105236
Potri.014G179800	TCONS_00240223
Potri.005G176600	TCONS_00105234
Potri.001G145900	TCONS_00022980
Potri.017G101700	TCONS_00265050
Potri.007G142400	TCONS_00140427
Potri.007G142400	TCONS_00140421
Potri.007G142400	TCONS_00140422
Potri.008G094800	TCONS_00144554
Potri.006G131500	TCONS_00113408
Potri.004G137000	TCONS_00085667
Potri.004G137000	TCONS_00085666
Potri.004G137000	TCONS_00085665
Potri.006G131400	TCONS_00113402
Potri.004G137000	TCONS_00085669
Potri.008G213100	TCONS_00149708
Potri.006G131500	TCONS_00113407
Potri.006G131400	TCONS_00113406
Potri.014G077100	TCONS_00236319
Potri.014G069600	TCONS_00235950
Potri.014G069600	TCONS_00235951
Potri.002G102300	TCONS_00039057
Potri.010G203700	TCONS_00179663
Potri.002G101800	TCONS_00039053
Potri.002G101800	TCONS_00039052
Potri.001G471200	TCONS_00017300
Potri.001G326200	TCONS_00012153
Potri.001G326200	TCONS_00012152
Potri.008G200200	TCONS_00158217
Potri.010G192900	TCONS_00179308
Potri.010G192800	TCONS_00179307
Potri.010G192800	TCONS_00179301
Potri.017G130700	TCONS_00270672
Potri.017G130600	TCONS_00270670
Potri.017G130700	TCONS_00270671
Potri.017G131000	TCONS_00270676
Potri.019G103000	TCONS_00290504
Potri.017G130800	TCONS_00270674
Potri.017G131000	TCONS_00270679
XLOC_042945	TCONS_00158559
Potri.013G118900	TCONS_00224362
Potri.009G047300	TCONS_00167112
Potri.001G089500	TCONS_00020857
Potri.009G047300	TCONS_00167116
Potri.006G122300	TCONS_00123565
Potri.018G131700	TCONS_00276638
XLOC_086067	TCONS_00299327
Potri.018G131700	TCONS_00276635
